ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
33778_at	0.211	0.00235482	-3.330217	-1.4535	-0.3089728	TBC1D22A	TBC1 domain family member 22A
200641_s_at	0.211	0.00236725	3.328187	-1.4579	0.5035497	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
221459_at	0.211	0.00237909	-3.326266	-1.462	-0.2413457	TAAR5	trace amine associated receptor 5
220646_s_at	0.211	0.00239777	3.323252	-1.4684	0.9264912	KLRF1	killer cell lectin like receptor F1
212056_at	0.211	0.00239896	3.323059	-1.4688	0.3769476	GSE1	Gse1 coiled-coil protein
203086_at	0.211	0.00243647	3.317076	-1.4816	0.5003338	KIF2A	kinesin family member 2A
212475_at	0.211	0.00244499	3.31573	-1.4844	0.2922148	AVL9	AVL9 cell migration associated
205408_at	0.211	0.00245193	3.314637	-1.4868	0.6324142	MLLT10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
207723_s_at	0.211	0.00245561	3.314059	-1.488	1.0639665	KLRC3	killer cell lectin like receptor C3
204047_s_at	0.211	0.00245661	3.313901	-1.4883	0.4083493	PHACTR2	phosphatase and actin regulator 2
206656_s_at	0.211	0.00246305	3.31289	-1.4905	0.4415115	APMAP	adipocyte plasma membrane associated protein
204908_s_at	0.211	0.00247836	-3.3105	-1.4956	-0.7771556	MIR8085///BCL3	microRNA 8085///B-cell CLL/lymphoma 3
208598_s_at	0.211	0.00249352	3.308146	-1.5006	0.2837592	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
221608_at	0.211	0.00251343	-3.305074	-1.5071	-0.2837516	WNT6	Wnt family member 6
216339_s_at	0.211	0.00252838	-3.302784	-1.512	-0.4441931	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
207131_x_at	0.211	0.00255121	-3.299311	-1.5194	-0.3759345	GGT2///GGTLC1///GGTLC2///GGT1	gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 1
207039_at	0.211	0.00255641	-3.298525	-1.5211	-0.2392928	CDKN2A	cyclin dependent kinase inhibitor 2A
52741_at	0.211	0.0025596	-3.298043	-1.5221	-0.2357365	TRMT61A	tRNA methyltransferase 61A
208867_s_at	0.211	0.0025621	3.297666	-1.5229	0.4411491	CSNK1A1	casein kinase 1 alpha 1
209348_s_at	0.211	0.00257453	3.295794	-1.5269	0.6268458	MAF	MAF bZIP transcription factor
204056_s_at	0.211	0.00259969	-3.292035	-1.5349	-0.3057485	MVK	mevalonate kinase
202762_at	0.211	0.00261148	3.290285	-1.5386	0.8051541	ROCK2	Rho associated coiled-coil containing protein kinase 2
210786_s_at	0.211	0.00261519	3.289736	-1.5398	0.6758654	FLI1	Fli-1 proto-oncogene, ETS transcription factor
209234_at	0.211	0.00264391	3.285511	-1.5487	0.6566422	KIF1B	kinesin family member 1B
202458_at	0.211	0.00264519	3.285323	-1.5491	0.6904577	PRSS23	protease, serine 23
212352_s_at	0.211	0.0026471	3.285044	-1.5497	0.3550553	TMED10	transmembrane p24 trafficking protein 10
213574_s_at	0.211	0.00266441	3.282522	-1.5551	0.3548342	KPNB1	karyopherin subunit beta 1
204982_at	0.211	0.00268047	3.280195	-1.56	0.3890388	GIT2	GIT ArfGAP 2
213529_at	0.211	0.00270462	-3.276722	-1.5674	-0.4899724	ZNF688	zinc finger protein 688
212385_at	0.211	0.00270504	3.276662	-1.5675	0.6199214	TCF4	transcription factor 4
221740_x_at	0.211	0.00270714	3.276362	-1.5682	0.7081131	LRRC37A2	leucine rich repeat containing 37 member A2
209175_at	0.211	0.00272064	3.274435	-1.5723	0.7745212	SEC23IP	SEC23 interacting protein
210690_at	0.211	0.0027292	3.273218	-1.5748	0.6852349	KLRC4	killer cell lectin like receptor C4
221907_at	0.211	0.00273216	-3.272797	-1.5757	-0.3013477	TRMT61A	tRNA methyltransferase 61A
201817_at	0.211	0.00273473	3.272434	-1.5765	0.4055256	UBE3C	ubiquitin protein ligase E3C
34689_at	0.211	0.00274874	-3.270453	-1.5807	-0.4828268	ATRIP///TREX1	ATR interacting protein///three prime repair exonuclease 1
201176_s_at	0.211	0.00276207	3.268579	-1.5847	0.4154517	ARCN1	archain 1
206580_s_at	0.211	0.00277041	-3.26741	-1.5872	-0.2782652	EFEMP2	EGF containing fibulin like extracellular matrix protein 2
201027_s_at	0.211	0.00277325	3.267013	-1.588	0.4932577	EIF5B	eukaryotic translation initiation factor 5B
213051_at	0.211	0.00278304	3.265647	-1.5909	0.4317897	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
202055_at	0.211	0.0027946	3.264038	-1.5943	0.429281	KPNA1	karyopherin subunit alpha 1
203914_x_at	0.211	0.00280277	3.262907	-1.5967	0.6464347	HPGD	hydroxyprostaglandin dehydrogenase 15-(NAD)
215538_at	0.211	0.00280356	-3.262797	-1.5969	-0.2829748		
203643_at	0.211	0.00280483	-3.262622	-1.5973	-0.3866126	ERF	ETS2 repressor factor
209754_s_at	0.211	0.00283404	3.258602	-1.6058	0.7125127	TMPO	thymopoietin
220762_s_at	0.211	0.00284419	-3.257215	-1.6088	-0.3307622	GNB1L	G protein subunit beta 1 like
219591_at	0.211	0.00285195	-3.256158	-1.611	-0.3330712	CEND1	cell cycle exit and neuronal differentiation 1
201006_at	0.211	0.00285362	-3.255931	-1.6115	-0.3965048	PRDX2	peroxiredoxin 2
212162_at	0.211	0.00285472	3.255781	-1.6118	0.4171654	KIDINS220	kinase D-interacting substrate 220kDa
217073_x_at	0.211	0.00286148	-3.254863	-1.6137	-0.2433141	APOA1	apolipoprotein A1
204099_at	0.211	0.00286234	-3.254747	-1.614	-0.5598949	SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3
217806_s_at	0.211	0.00287435	-3.253121	-1.6174	-0.3438803	POLDIP2	DNA polymerase delta interacting protein 2
205937_at	0.211	0.00288364	-3.251868	-1.6201	-0.2223624	CGREF1	cell growth regulator with EF-hand domain 1
222140_s_at	0.211	0.00288747	3.251353	-1.6212	0.4500002	GPR89A///GPR89B	G protein-coupled receptor 89A///G protein-coupled receptor 89B
219491_at	0.211	0.00289044	-3.250954	-1.622	-0.2385356	LRFN4	leucine rich repeat and fibronectin type III domain containing 4
213057_at	0.211	0.00290689	-3.24875	-1.6267	-0.4401998	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2
215222_x_at	0.211	0.00291001	3.248333	-1.6275	0.4689099	MACF1	microtubule-actin crosslinking factor 1
205118_at	0.211	0.00292465	-3.246383	-1.6317	-0.9237894	FPR1	formyl peptide receptor 1
220973_s_at	0.211	0.00292557	-3.246261	-1.6319	-0.3693045	SHARPIN	SHANK associated RH domain interactor
213770_at	0.211	0.00293091	-3.245553	-1.6334	-0.2636194	KSR1	kinase suppressor of ras 1
202358_s_at	0.211	0.00293758	3.24467	-1.6353	0.29637	SNX19	sorting nexin 19
218230_at	0.211	0.00294107	3.244208	-1.6363	0.9002593	ARFIP1	ADP ribosylation factor interacting protein 1
217334_at	0.211	0.00294338	-3.243903	-1.6369	-0.2020253	OR2J3	olfactory receptor family 2 subfamily J member 3
219609_at	0.211	0.00294909	-3.24315	-1.6385	-0.3646749	WDR25	WD repeat domain 25
203756_at	0.211	0.00296519	-3.241034	-1.643	-0.2235053	ARHGEF17	Rho guanine nucleotide exchange factor 17
212800_at	0.211	0.00296566	3.240972	-1.6431	0.2768644	STX6	syntaxin 6
32032_at	0.211	0.00297145	-3.240214	-1.6447	-0.3634168	TSSK2///DGCR14	testis specific serine kinase 2///DiGeorge syndrome critical region gene 14
211945_s_at	0.211	0.00297147	3.240212	-1.6447	0.3988521	ITGB1	integrin subunit beta 1
201307_at	0.211	0.00297671	3.239526	-1.6462	0.62608	SEPT11	septin 11
206663_at	0.211	0.0029868	3.23821	-1.6489	0.3182653	SP4	Sp4 transcription factor
213115_at	0.211	0.0030237	3.233435	-1.659	0.4048344	ATG4A	autophagy related 4A cysteine peptidase
215285_s_at	0.211	0.00302904	3.232748	-1.6605	0.3937007	PHTF1	putative homeodomain transcription factor 1
215287_at	0.211	0.0030422	3.231062	-1.664	0.8605305	STRN	striatin
206925_at	0.211	0.0030725	3.227204	-1.6722	0.53729	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
218747_s_at	0.211	0.00308512	-3.225609	-1.6755	-0.5505727	TAPBPL	TAP binding protein like
218173_s_at	0.211	0.00308987	3.22501	-1.6768	0.2898847	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1
201747_s_at	0.211	0.00309528	3.224327	-1.6782	0.4594888	SAFB	scaffold attachment factor B
216439_at	0.211	0.00310127	-3.223575	-1.6798	-0.3095606	TNK2	tyrosine kinase non receptor 2
209307_at	0.211	0.00313098	3.219861	-1.6877	1.143757	SWAP70	SWAP switching B-cell complex 70kDa subunit
212802_s_at	0.211	0.00314531	3.218082	-1.6914	0.4691229	GAPVD1	GTPase activating protein and VPS9 domains 1
214713_at	0.211	0.00315573	3.216792	-1.6941	0.2577365	YLPM1	YLP motif containing 1
221669_s_at	0.211	0.00315712	3.216621	-1.6945	0.4555861	ACAD8	acyl-CoA dehydrogenase family member 8
203265_s_at	0.211	0.0031585	3.216451	-1.6948	0.3583493	MAP2K4	mitogen-activated protein kinase kinase 4
209421_at	0.211	0.00316204	3.216015	-1.6958	0.7771051	MSH2	mutS homolog 2
217725_x_at	0.211	0.00316887	3.215174	-1.6975	0.4671175	SERBP1	SERPINE1 mRNA binding protein 1
208882_s_at	0.211	0.00317019	3.215011	-1.6979	0.6666599	UBR5	ubiquitin protein ligase E3 component n-recognin 5
221428_s_at	0.211	0.00318071	3.21372	-1.7006	1.0658988	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1
205844_at	0.211	0.00318429	3.213281	-1.7015	1.059785	VNN1	vanin 1
218987_at	0.211	0.00321403	3.209656	-1.7091	0.4341091	ATF7IP	activating transcription factor 7 interacting protein
217658_at	0.211	0.00321566	-3.209458	-1.7096	-0.3149904	THAP3	THAP domain containing 3
218799_at	0.211	0.0032196	-3.20898	-1.7106	-0.4009725	GPN2	GPN-loop GTPase 2
207108_s_at	0.211	0.00324319	3.206132	-1.7166	0.6903452	NIPBL	NIPBL, cohesin loading factor
211233_x_at	0.211	0.00325572	-3.204627	-1.7197	-0.298931	ESR1	estrogen receptor 1
206874_s_at	0.211	0.00326662	3.203323	-1.7225	0.6555181	SLK	STE20 like kinase
212607_at	0.211	0.00327619	3.202182	-1.7249	0.4903793	AKT3	AKT serine/threonine kinase 3
201928_at	0.211	0.00327805	3.201959	-1.7253	0.4733669	PKP4	plakophilin 4
204066_s_at	0.211	0.00328614	3.200998	-1.7274	0.4919112	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
207304_at	0.211	0.00329065	3.200463	-1.7285	0.5478749	ZNF45	zinc finger protein 45
201140_s_at	0.211	0.00330871	-3.198325	-1.733	-0.4755524	RAB5C	RAB5C, member RAS oncogene family
204049_s_at	0.211	0.00330873	3.198322	-1.733	0.6646029	PHACTR2	phosphatase and actin regulator 2
AFFX-LysX-3_at	0.211	0.00333145	-3.195649	-1.7386	-0.7661698		
217217_at	0.211	0.00333615	-3.1951	-1.7398	-0.2726388	LOC102723407///IGHV4-31///IGHM///IGHG4///IGHG1///IGHA2///IGHA1	putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1
220141_at	0.211	0.00336675	3.191532	-1.7472	0.2722747	C11orf63	chromosome 11 open reading frame 63
214333_x_at	0.211	0.00336844	-3.191335	-1.7477	-0.4480516	IDH3G	isocitrate dehydrogenase 3 (NAD(+)) gamma
220643_s_at	0.211	0.00337788	3.190241	-1.75	0.6332017	FAIM	Fas apoptotic inhibitory molecule
205446_s_at	0.211	0.00337841	3.19018	-1.7501	0.5758057	ATF2	activating transcription factor 2
204659_s_at	0.211	0.00338104	-3.189876	-1.7507	-0.3782045	GFER	growth factor, augmenter of liver regeneration
220954_s_at	0.211	0.00338353	3.189588	-1.7513	0.4559615	MIR6840///STAG3L5P-PVRIG2P-PILRB///PILRB	microRNA 6840///STAG3L5P-PVRIG2P-PILRB readthrough///paired immunoglobin-like type 2 receptor beta
209561_at	0.211	0.00338599	-3.189304	-1.7519	-0.2632883	THBS3	thrombospondin 3
218917_s_at	0.211	0.00339277	3.188523	-1.7536	0.4012477	ARID1A	AT-rich interaction domain 1A
211866_x_at	0.211	0.00340534	-3.187076	-1.7566	-0.3649377	HFE	hemochromatosis
218105_s_at	0.211	0.00342342	-3.185006	-1.7609	-0.4118675	MRPL4	mitochondrial ribosomal protein L4
205820_s_at	0.211	0.00344453	-3.182601	-1.766	-0.2686688	APOC3	apolipoprotein C3
214155_s_at	0.211	0.0034461	3.182423	-1.7664	0.4802666	LARP4	La ribonucleoprotein domain family member 4
204647_at	0.211	0.00345263	-3.181682	-1.7679	-0.5319532	HOMER3	homer scaffolding protein 3
218181_s_at	0.211	0.00345864	3.181001	-1.7693	0.4267125	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
219233_s_at	0.211	0.00346346	3.180457	-1.7705	0.4394114	GSDMB	gasdermin B
203525_s_at	0.211	0.00348494	3.178037	-1.7756	0.8103913	APC	APC, WNT signaling pathway regulator
212387_at	0.211	0.00349003	3.177466	-1.7768	0.6062079	TCF4	transcription factor 4
214734_at	0.211	0.00349402	3.177019	-1.7777	0.3431122	EXPH5	exophilin 5
202457_s_at	0.211	0.00349843	3.176525	-1.7787	0.5526486	PPP3CA	protein phosphatase 3 catalytic subunit alpha
208129_x_at	0.211	0.00350359	-3.175948	-1.7799	-0.4588691	LOC101928269///LOC100506403///RUNX1	uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
213686_at	0.211	0.00350393	3.17591	-1.78	0.5528974	VPS13A	vacuolar protein sorting 13 homolog A
1487_at	0.211	0.00350899	-3.175345	-1.7812	-0.2299182	ESRRA	estrogen related receptor alpha
201268_at	0.211	0.00351635	-3.174525	-1.7829	-0.3319538	NME1-NME2///NME2	NME1-NME2 readthrough///NME/NM23 nucleoside diphosphate kinase 2
214894_x_at	0.211	0.00352305	3.173779	-1.7845	0.6003181	MACF1	microtubule-actin crosslinking factor 1
216107_at	0.211	0.00352614	-3.173436	-1.7852	-0.3247191	LOC100129503	uncharacterized LOC100129503
202632_at	0.211	0.00352664	-3.17338	-1.7853	-0.3463452	OVCA2///DPH1	ovarian tumor suppressor candidate 2///diphthamide biosynthesis 1
210594_x_at	0.211	0.00352767	-3.173267	-1.7856	-0.2925384	MPZL1	myelin protein zero like 1
208633_s_at	0.211	0.00354033	3.171864	-1.7885	0.4836208	MACF1	microtubule-actin crosslinking factor 1
214931_s_at	0.211	0.0035496	3.170839	-1.7906	0.3556888	SRPK2	SRSF protein kinase 2
203119_at	0.211	0.00355818	-3.169893	-1.7926	-0.5121044	CCDC86	coiled-coil domain containing 86
216419_at	0.211	0.00357371	-3.168188	-1.7962	-0.2615788	CROCC	ciliary rootlet coiled-coil, rootletin
217646_at	0.211	0.00359038	-3.166363	-1.8	-0.4140479	SURF1	surfeit 1
205367_at	0.211	0.00359318	-3.166058	-1.8007	-0.4897932	SH2B2	SH2B adaptor protein 2
64440_at	0.211	0.00360232	-3.165062	-1.8027	-0.2467019	IL17RC	interleukin 17 receptor C
219197_s_at	0.211	0.00361177	-3.164036	-1.8049	-0.2459132	SCUBE2	signal peptide, CUB domain and EGF like domain containing 2
215026_x_at	0.211	0.00362301	-3.162817	-1.8074	-0.3457313	SCNN1A	sodium channel epithelial 1 alpha subunit
218746_at	0.211	0.00363485	-3.161538	-1.8101	-0.4231182	TAPBPL	TAP binding protein like
211325_x_at	0.211	0.00364522	3.160421	-1.8124	0.1875146	DSTNP2	destrin, actin depolymerizing factor pseudogene 2
214475_x_at	0.211	0.00366385	3.158422	-1.8166	0.5606698	CAPN3	calpain 3
217312_s_at	0.211	0.0036652	-3.158277	-1.8169	-0.320685	COL7A1	collagen type VII alpha 1 chain
200919_at	0.211	0.0036673	-3.158052	-1.8174	-0.43529	PHC2	polyhomeotic homolog 2
220041_at	0.211	0.0036696	-3.157806	-1.8179	-0.3390801	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z
215568_x_at	0.211	0.00367455	-3.157277	-1.819	-0.371272	LYPLA2	lysophospholipase II
206373_at	0.211	0.0036911	-3.155515	-1.8227	-0.2300115	ZIC1	Zic family member 1
211260_at	0.211	0.00370136	-3.154425	-1.825	-0.2327856	BMP7	bone morphogenetic protein 7
205933_at	0.211	0.00371673	3.152799	-1.8284	0.4436679	SETBP1	SET binding protein 1
219307_at	0.211	0.00372349	3.152086	-1.8299	0.3728814	PDSS2	prenyl (decaprenyl) diphosphate synthase, subunit 2
204144_s_at	0.211	0.00372637	-3.151782	-1.8305	-0.2671036	PIGQ	phosphatidylinositol glycan anchor biosynthesis class Q
213470_s_at	0.211	0.00375145	3.149149	-1.836	1.0577649	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 (H)
215688_at	0.211	0.00378031	-3.146138	-1.8423	-0.2027252	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1
216285_at	0.211	0.00380216	-3.143875	-1.847	-0.2655084	TSSK2///DGCR14	testis specific serine kinase 2///DiGeorge syndrome critical region gene 14
218515_at	0.211	0.00380913	3.143155	-1.8485	0.6682355	PAXBP1	PAX3 and PAX7 binding protein 1
202955_s_at	0.211	0.0038142	3.142632	-1.8496	0.6271671	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1
217330_at	0.211	0.00383284	-3.140716	-1.8536	-0.222709	DISC1	disrupted in schizophrenia 1
220196_at	0.211	0.00383679	-3.140311	-1.8544	-0.2834716	MUC16	mucin 16, cell surface associated
219853_at	0.211	0.0038375	-3.140239	-1.8546	-0.3330433	FKRP	fukutin related protein
214819_at	0.211	0.00385404	-3.138548	-1.8581	-0.2957358	IQSEC2	IQ motif and Sec7 domain 2
218753_at	0.211	0.00386292	-3.137643	-1.86	-0.3186917	XKR8	XK related 8
202663_at	0.211	0.00387156	3.136765	-1.8618	0.5933611	WIPF1	WAS/WASL interacting protein family member 1
218421_at	0.211	0.00388429	3.135474	-1.8645	0.4123646	CERK	ceramide kinase
201770_at	0.211	0.0039094	-3.132939	-1.8698	-0.5875904	SNRPA	small nuclear ribonucleoprotein polypeptide A
206003_at	0.211	0.00390985	3.132894	-1.8699	0.6984012	CEP135	centrosomal protein 135
218076_s_at	0.211	0.00391284	3.132594	-1.8705	0.302414	ARHGAP17	Rho GTPase activating protein 17
205423_at	0.211	0.00394759	-3.129115	-1.8778	-0.4035378	AP1B1	adaptor related protein complex 1 beta 1 subunit
211665_s_at	0.211	0.00395369	3.128507	-1.879	0.5609346	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2
36475_at	0.211	0.00395524	-3.128353	-1.8794	-0.3139077	GCAT	glycine C-acetyltransferase
209285_s_at	0.211	0.00396385	3.127496	-1.8811	0.7360102	FAM208A	family with sequence similarity 208 member A
204295_at	0.211	0.00396428	-3.127453	-1.8812	-0.3649005	SURF1	surfeit 1
201681_s_at	0.211	0.00397472	3.126419	-1.8834	0.6000963	DLG5	discs large MAGUK scaffold protein 5
208563_x_at	0.211	0.00398057	-3.12584	-1.8846	-0.2747182	POU3F3	POU class 3 homeobox 3
212398_at	0.211	0.00398423	3.125477	-1.8854	0.5216587	RDX	radixin
213442_x_at	0.211	0.00402096	-3.121863	-1.8929	-0.2842279	SPDEF	SAM pointed domain containing ETS transcription factor
201937_s_at	0.211	0.00402212	-3.12175	-1.8931	-0.3739525	DNPEP	aspartyl aminopeptidase
202740_at	0.211	0.00403964	-3.120038	-1.8967	-0.4028748	ABHD14A-ACY1///ACY1	ABHD14A-ACY1 readthrough///aminoacylase 1
212792_at	0.211	0.00404105	3.1199	-1.897	0.3312193	DPY19L1	dpy-19 like 1
203701_s_at	0.211	0.00405196	-3.118838	-1.8992	-0.3128622	TRMT1	tRNA methyltransferase 1
203448_s_at	0.211	0.00405627	3.118419	-1.9	0.5687306	TERF1	telomeric repeat binding factor 1
206074_s_at	0.211	0.00406662	-3.117414	-1.9021	-0.5753756	HMGA1	high mobility group AT-hook 1
208686_s_at	0.211	0.00406664	3.117413	-1.9021	0.3587894	BRD2	bromodomain containing 2
221830_at	0.211	0.00408339	3.115793	-1.9055	0.3404011	RAP2A	RAP2A, member of RAS oncogene family
219421_at	0.211	0.00409847	3.114339	-1.9085	0.5755164	TTC33	tetratricopeptide repeat domain 33
200907_s_at	0.211	0.00410333	3.113873	-1.9095	0.605535	PALLD	palladin, cytoskeletal associated protein
206416_at	0.211	0.00411337	-3.112909	-1.9115	-0.4567763	ZNF205	zinc finger protein 205
204045_at	0.211	0.00413312	3.11102	-1.9154	0.4186325	TCEAL1	transcription elongation factor A like 1
200729_s_at	0.211	0.00415175	3.109246	-1.9191	0.513081	ACTR2	ARP2 actin related protein 2 homolog
211329_x_at	0.211	0.00415233	-3.109191	-1.9192	-0.2720233	HFE	hemochromatosis
219351_at	0.211	0.0041574	3.10871	-1.9202	0.4874516	TRAPPC2	trafficking protein particle complex 2
218031_s_at	0.211	0.00417081	3.107439	-1.9229	0.3619912	FOXN3	forkhead box N3
200857_s_at	0.211	0.00418415	3.106179	-1.9255	0.4285454	NCOR1	nuclear receptor corepressor 1
210780_at	0.211	0.00419811	-3.104864	-1.9282	-0.2313302	ESR2	estrogen receptor 2
33494_at	0.211	0.00420433	3.10428	-1.9294	0.525641	ETFDH	electron transfer flavoprotein dehydrogenase
206461_x_at	0.211	0.00420771	-3.103963	-1.9301	-0.3621764	MT1H	metallothionein 1H
209678_s_at	0.211	0.00422451	3.10239	-1.9333	0.5043709	PRKCI	protein kinase C iota
213596_at	0.211	0.00422644	3.102209	-1.9337	0.6327392	CASP4	caspase 4
218818_at	0.211	0.00423197	-3.101693	-1.9348	-0.4665059	FHL3	four and a half LIM domains 3
204058_at	0.211	0.00423759	3.101169	-1.9359	0.263633	ME1	malic enzyme 1
209644_x_at	0.211	0.00424571	-3.100413	-1.9374	-0.2818452	CDKN2A	cyclin dependent kinase inhibitor 2A
221776_s_at	0.211	0.00425766	3.099304	-1.9397	0.4109121	BRD7	bromodomain containing 7
202719_s_at	0.211	0.00426539	3.098587	-1.9412	0.3569252	TES	testin LIM domain protein
213069_at	0.211	0.0043027	3.095146	-1.9484	0.4105123	HEG1	heart development protein with EGF like domains 1
203916_at	0.211	0.00431351	-3.094155	-1.9504	-0.2923137	NDST2	N-deacetylase and N-sulfotransferase 2
200610_s_at	0.211	0.00431934	3.093621	-1.9515	0.3895019	NCL	nucleolin
212258_s_at	0.211	0.00433128	-3.09253	-1.9538	-0.2856693	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
204373_s_at	0.211	0.00434714	3.091085	-1.9568	0.5349318	CEP350	centrosomal protein 350
206277_at	0.211	0.00436179	-3.089755	-1.9595	-0.6731274	P2RY2	purinergic receptor P2Y2
